year,state_name,district_name,district_code,block_name,block_code,village_name,village_code,N,N_low_pct,N_medium_pct,N_high_pct,N_samples,P,P_low_pct,P_medium_pct,P_high_pct,P_samples,K,K_low_pct,K_medium_pct,K_high_pct,K_samples,ph,ph_acidic_pct,ph_neutral_pct,ph_alkaline_pct,ph_samples,organic_carbon_pct,zinc_deficient_pct,iron_deficient_pct,boron_deficient_pct,copper_deficient_pct,manganese_deficient_pct,sulphur_deficient_pct,deficient_micronutrients,saline_pct,total_samples
2023-24,Jharkhand,Bokaro,322,Chas,3066,Radhanagar,362611,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,55.0,0.0,0.0,100.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Chainpur,362612,37.0,0.0,100.0,0.0,1,51.0,0.0,100.0,0.0,1,55.0,0.0,0.0,100.0,1,6.8,0.0,100.0,0.0,1,0.6,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Amadhia,362616,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.9,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Ghatiali,362617,24.5,50.0,50.0,0.0,4,70.5,0.0,25.0,75.0,4,32.0,0.0,100.0,0.0,4,5.675,75.0,25.0,0.0,4,0.475,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,48
2023-24,Jharkhand,Bokaro,322,Chas,3066,Sunta,362618,12.0,100.0,0.0,0.0,7,65.85714285714286,0.0,42.9,57.1,7,32.0,0.0,100.0,0.0,7,5.728571428571429,71.4,28.6,0.0,7,0.3857142857142857,0.0,16.7,71.4,0.0,0.0,0.0,Boron,0.0,81
2024-25,Jharkhand,Bokaro,322,Chas,3066,Chetami,362619,12.0,100.0,0.0,0.0,20,71.8,0.0,20.0,80.0,20,33.15,0.0,95.0,5.0,20,5.457894736842104,89.5,10.5,0.0,19,0.475,0.0,10.0,95.0,0.0,0.0,0.0,Boron,0.0,239
2024-25,Jharkhand,Bokaro,322,Chas,3066,Sonabad,362620,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,6.8,0.0,100.0,0.0,1,0.6,0.0,100.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Chakalia,362622,18.22127659574468,76.2,23.4,0.4,235,61.75423728813559,0.8,56.8,42.4,236,33.110169491525426,0.4,94.5,5.1,236,5.686266094420601,74.2,25.8,0.0,233,0.4225531914893617,1.7,73.0,67.9,0.0,0.8,0.0,"Iron,Boron",0.4,2833
2023-24,Jharkhand,Bokaro,322,Chas,3066,Dewanganj,362624,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,55.0,0.0,0.0,100.0,1,6.8,0.0,100.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Durgapur,362625,20.333333333333332,66.7,33.3,0.0,159,63.333333333333336,1.9,48.4,49.7,159,33.21383647798742,0.6,93.7,5.7,159,5.813422818791946,65.8,34.2,0.0,149,0.4570063694267516,0.6,71.1,56.6,0.0,1.3,0.0,"Iron,Boron",0.0,1893
2023-24,Jharkhand,Bokaro,322,Chas,3066,Banddih,362629,12.0,100.0,0.0,0.0,4,64.0,0.0,50.0,50.0,4,28.5,25.0,75.0,0.0,4,5.3,100.0,0.0,0.0,4,0.48749999999999993,0.0,25.0,75.0,0.0,0.0,25.0,Boron,0.0,48
2023-24,Jharkhand,Bokaro,322,Chas,3066,Chiksia,362631,24.5,50.0,50.0,0.0,2,77.0,0.0,0.0,100.0,2,43.5,0.0,50.0,50.0,2,5.3,100.0,0.0,0.0,2,0.35,0.0,50.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Bodro,362633,12.0,100.0,0.0,0.0,3,59.666666666666664,0.0,66.7,33.3,3,39.666666666666664,0.0,66.7,33.3,3,5.8,66.7,33.3,0.0,3,0.5333333333333333,0.0,33.3,100.0,0.0,0.0,0.0,Boron,0.0,36
2023-24,Jharkhand,Bokaro,322,Chas,3066,Alkusa,362634,12.0,100.0,0.0,0.0,2,51.0,0.0,100.0,0.0,2,32.0,0.0,100.0,0.0,2,6.05,50.0,50.0,0.0,2,0.475,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24
2024-25,Jharkhand,Bokaro,322,Chas,3066,Pailadi,362637,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Gopalpur,362639,38.714285714285715,28.6,57.1,14.3,14,56.57142857142857,0.0,78.6,21.4,14,38.57142857142857,0.0,71.4,28.6,14,5.621428571428571,78.6,21.4,0.0,14,0.45714285714285713,0.0,100.0,14.3,0.0,0.0,0.0,Iron,0.0,168
2023-24,Jharkhand,Bokaro,322,Chas,3066,Bamundanrika,362641,12.0,100.0,0.0,0.0,2,64.0,0.0,50.0,50.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,2,0.35,0.0,50.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Sialgajra,362642,12.0,100.0,0.0,0.0,2,77.0,0.0,0.0,100.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,2,0.35,0.0,50.0,50.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Kumri,362643,12.0,100.0,0.0,0.0,3,59.666666666666664,0.0,66.7,33.3,3,32.0,0.0,100.0,0.0,3,5.8,66.7,33.3,0.0,3,0.3499999999999999,0.0,33.3,66.7,0.0,0.0,0.0,Boron,0.0,36
2023-24,Jharkhand,Bokaro,322,Chas,3066,Belanja,362645,12.0,100.0,0.0,0.0,2,77.0,0.0,0.0,100.0,2,43.5,0.0,50.0,50.0,2,6.05,50.0,50.0,0.0,2,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Tughari,362650,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,100.0,100.0,0.0,100.0,0.0,"Iron,Boron,Manganese",0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Buribinora,362655,12.0,100.0,0.0,0.0,2,64.0,0.0,50.0,50.0,2,32.0,0.0,100.0,0.0,2,6.05,50.0,50.0,0.0,2,0.35,0.0,100.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2024-25,Jharkhand,Bokaro,322,Chas,3066,Chandaha,362656,22.0,60.0,40.0,0.0,5,51.0,0.0,100.0,0.0,5,29.2,20.0,80.0,0.0,5,5.6,80.0,20.0,0.0,5,0.35,0.0,100.0,60.0,0.0,0.0,0.0,"Iron,Boron",0.0,60
2023-24,Jharkhand,Bokaro,322,Chas,3066,Madhniya,362659,18.25,75.0,25.0,0.0,4,70.5,0.0,25.0,75.0,4,37.75,0.0,75.0,25.0,4,5.675,75.0,25.0,0.0,4,0.35,0.0,50.0,25.0,0.0,0.0,0.0,Iron,0.0,48
2023-24,Jharkhand,Bokaro,322,Chas,3066,Karmagora,362661,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Dhobani,362663,37.0,0.0,100.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.6,0.0,100.0,0.0,0.0,0.0,0.0,Iron,0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Rahorgora,362664,27.0,40.0,60.0,0.0,5,56.2,0.0,80.0,20.0,5,32.0,0.0,100.0,0.0,5,6.8,0.0,100.0,0.0,5,0.35,0.0,100.0,40.0,0.0,0.0,0.0,Iron,0.0,60
2023-24,Jharkhand,Bokaro,322,Chas,3066,Khamarbendih,362665,24.5,50.0,50.0,0.0,2,64.0,0.0,50.0,50.0,2,32.0,0.0,100.0,0.0,2,6.05,50.0,50.0,0.0,2,0.35,0.0,50.0,50.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2024-25,Jharkhand,Bokaro,322,Chas,3066,Mamar Kudar,362666,23.53846153846154,53.8,46.2,0.0,13,63.0,0.0,53.8,46.2,13,32.69230769230769,7.7,84.6,7.7,13,5.415384615384615,92.3,7.7,0.0,13,0.5038461538461538,0.0,100.0,7.7,0.0,0.0,0.0,Iron,0.0,156
2023-24,Jharkhand,Bokaro,322,Chas,3066,Andharteliya,362667,12.0,100.0,0.0,0.0,3,59.666666666666664,0.0,66.7,33.3,3,32.0,0.0,100.0,0.0,3,5.8,66.7,33.3,0.0,3,0.5166666666666666,0.0,33.3,66.7,0.0,0.0,0.0,Boron,0.0,36
2023-24,Jharkhand,Bokaro,322,Chas,3066,Tiara,362669,12.0,100.0,0.0,0.0,4,70.5,0.0,25.0,75.0,4,32.0,0.0,100.0,0.0,4,5.3,100.0,0.0,0.0,4,0.48749999999999993,0.0,0.0,50.0,0.0,0.0,0.0,Boron,0.0,48
2023-24,Jharkhand,Bokaro,322,Chas,3066,Dudigagar,362670,20.333333333333332,66.7,33.3,0.0,6,64.0,0.0,50.0,50.0,6,45.0,16.7,16.7,66.7,6,5.55,83.3,16.7,0.0,6,0.3499999999999999,0.0,33.3,66.7,0.0,0.0,0.0,Boron,0.0,72
2023-24,Jharkhand,Bokaro,322,Chas,3066,Kolbendi,362672,12.0,100.0,0.0,0.0,4,70.5,0.0,25.0,75.0,4,37.75,0.0,75.0,25.0,4,5.675,75.0,25.0,0.0,4,0.35,0.0,50.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,48
2023-24,Jharkhand,Bokaro,322,Chas,3066,Kura,362673,12.0,100.0,0.0,0.0,19,70.15789473684211,0.0,26.3,73.7,19,32.0,0.0,100.0,0.0,19,5.536842105263157,84.2,15.8,0.0,19,0.3894736842105263,0.0,78.9,52.6,0.0,0.0,0.0,"Iron,Boron",0.0,228
2024-25,Jharkhand,Bokaro,322,Chas,3066,Barpokharia,362674,12.0,100.0,0.0,0.0,2,77.0,0.0,0.0,100.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,2,0.6,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Babudi,362679,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,6.8,0.0,100.0,0.0,1,0.6,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Punrru,362680,12.0,100.0,0.0,0.0,3,77.0,0.0,0.0,100.0,3,27.333333333333332,33.3,66.7,0.0,3,6.3,33.3,66.7,0.0,3,0.4333333333333333,0.0,33.3,33.3,0.0,0.0,0.0,,0.0,36
2024-25,Jharkhand,Bokaro,322,Chas,3066,Turidi,362681,37.0,0.0,100.0,0.0,1,64.0,0.0,50.0,50.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,1,0.6,0.0,100.0,0.0,0.0,0.0,0.0,Iron,0.0,20
2023-24,Jharkhand,Bokaro,322,Chas,3066,Girdhartand,362686,12.0,100.0,0.0,0.0,2,64.0,0.0,50.0,50.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,2,0.475,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Kurma,362687,12.0,100.0,0.0,0.0,4,64.0,0.0,50.0,50.0,4,28.5,25.0,75.0,0.0,4,5.675,75.0,25.0,0.0,4,0.55,0.0,25.0,75.0,0.0,0.0,0.0,Boron,0.0,48
2024-25,Jharkhand,Bokaro,322,Chas,3066,Ulgara,362689,15.925925925925926,88.9,9.3,1.9,54,61.872727272727275,0.0,58.2,41.8,55,31.745454545454546,1.8,98.2,0.0,55,5.545454545454546,83.6,16.4,0.0,55,0.4154545454545454,1.8,87.3,85.5,0.0,0.0,0.0,"Iron,Boron",0.0,658
2023-24,Jharkhand,Bokaro,322,Chas,3066,Amuramu,362690,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.6,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Simuliya,362692,12.0,100.0,0.0,0.0,2,51.0,0.0,100.0,0.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,2,0.9,0.0,50.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2023-24,Jharkhand,Bokaro,322,Chas,3066,Khirabera,362693,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,18.0,100.0,0.0,0.0,1,6.8,0.0,100.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Paidadi,362694,12.943396226415095,96.2,3.8,0.0,53,73.14814814814815,0.0,14.8,85.2,54,32.0,0.0,100.0,0.0,54,5.330612244897959,98.0,2.0,0.0,49,0.483673469387755,0.0,1.9,96.3,0.0,0.0,0.0,Boron,0.0,632
2023-24,Jharkhand,Bokaro,322,Chas,3066,Telmatiya,362696,12.0,100.0,0.0,0.0,3,77.0,0.0,0.0,100.0,3,39.666666666666664,0.0,66.7,33.3,3,5.8,66.7,33.3,0.0,3,0.4333333333333333,0.0,33.3,33.3,0.0,0.0,0.0,,0.0,36
2024-25,Jharkhand,Bokaro,322,Chas,3066,Sardaha,362698,27.0,40.0,60.0,0.0,10,66.6,0.0,40.0,60.0,10,38.9,0.0,70.0,30.0,10,5.75,70.0,30.0,0.0,10,0.45,0.0,100.0,10.0,0.0,0.0,0.0,Iron,0.0,120
2023-24,Jharkhand,Bokaro,322,Chas,3066,Amadi,362702,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,55.0,0.0,0.0,100.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Pokhanna,362706,12.0,100.0,0.0,0.0,2,64.0,0.0,50.0,50.0,2,43.5,0.0,50.0,50.0,2,6.05,50.0,50.0,0.0,2,0.35,0.0,0.0,50.0,0.0,0.0,0.0,Boron,0.0,24
2024-25,Jharkhand,Bokaro,322,Chas,3066,Kathwari,362709,37.0,0.0,100.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,6.8,0.0,100.0,0.0,1,0.35,0.0,100.0,0.0,0.0,0.0,0.0,Iron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Chuatand,362711,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,55.0,0.0,0.0,100.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,100.0,0.0,0.0,0.0,0.0,Iron,0.0,12
2024-25,Jharkhand,Bokaro,322,Chas,3066,Kashijharia,362712,33.54545454545455,36.4,54.5,9.1,11,60.45454545454545,0.0,63.6,36.4,11,39.09090909090909,9.1,54.5,36.4,11,5.709090909090909,72.7,27.3,0.0,11,0.44090909090909086,9.1,100.0,18.2,0.0,0.0,0.0,Iron,0.0,132
2023-24,Jharkhand,Bokaro,322,Chas,3066,Kelyadabar,362713,18.25,75.0,25.0,0.0,4,70.5,0.0,25.0,75.0,4,32.0,0.0,100.0,0.0,4,5.675,75.0,25.0,0.0,4,0.4125,0.0,25.0,100.0,0.0,0.0,0.0,Boron,0.0,48
2023-24,Jharkhand,Bokaro,322,Chas,3066,Tupra,362714,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Ranichirka,362715,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2023-24,Jharkhand,Bokaro,322,Chas,3066,Kumardaga,362717,17.0,80.0,20.0,0.0,5,71.8,0.0,20.0,80.0,5,36.6,0.0,80.0,20.0,5,5.6,80.0,20.0,0.0,5,0.45999999999999996,0.0,0.0,60.0,0.0,0.0,0.0,Boron,0.0,60
2023-24,Jharkhand,Bokaro,322,Chas,3066,Chhanrgoi,362719,12.0,100.0,0.0,0.0,2,64.0,0.0,50.0,50.0,2,32.0,0.0,100.0,0.0,2,5.3,100.0,0.0,0.0,2,0.475,0.0,50.0,50.0,0.0,0.0,0.0,"Iron,Boron",0.0,24
2024-25,Jharkhand,Bokaro,322,Chas,3066,Middha,362722,14.5,90.0,10.0,0.0,10,64.0,0.0,50.0,50.0,10,34.3,0.0,90.0,10.0,10,5.6,80.0,20.0,0.0,10,0.4,0.0,30.0,60.0,0.0,0.0,0.0,Boron,0.0,120
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Shankhakunri,362725,21.115384615384617,73.1,23.1,3.8,26,65.8076923076923,3.8,34.6,61.5,26,31.46153846153846,3.8,96.2,0.0,26,5.53076923076923,84.6,15.4,0.0,26,0.39038461538461533,3.8,26.9,65.4,3.8,0.0,3.8,Boron,0.0,312
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Agardi,362726,19.142857142857142,71.4,28.6,0.0,7,65.85714285714286,0.0,42.9,57.1,7,35.285714285714285,0.0,85.7,14.3,7,5.728571428571429,71.4,28.6,0.0,7,0.35,14.3,14.3,57.1,14.3,0.0,0.0,Boron,0.0,84
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Adarkunri,362731,27.176470588235293,49.0,47.1,3.9,51,61.19607843137255,0.0,60.8,39.2,51,32.90196078431372,0.0,96.1,3.9,51,5.711764705882353,72.5,27.5,0.0,51,0.438235294117647,0.0,98.0,56.9,0.0,0.0,0.0,"Iron,Boron",0.0,612
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Kherabera,362746,30.607843137254903,35.3,60.8,3.9,51,49.6078431372549,17.6,66.7,15.7,51,33.94117647058823,21.6,56.9,21.6,51,5.711764705882353,72.5,27.5,0.0,51,0.511764705882353,0.0,11.8,86.3,2.0,0.0,2.0,Boron,0.0,611
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Chandra,362769,21.29787234042553,68.1,29.8,2.1,47,60.851063829787236,2.1,57.4,40.4,47,32.08510638297872,6.4,89.4,4.3,47,6.207894736842105,39.5,60.5,0.0,38,0.3555555555555555,0.0,86.3,56.0,0.0,2.0,2.0,"Iron,Boron",0.0,570
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Sabna,362770,16.545454545454547,81.8,18.2,0.0,11,67.54545454545455,0.0,36.4,63.6,11,32.0,0.0,100.0,0.0,12,5.449999999999999,90.0,10.0,0.0,10,0.4454545454545454,0.0,0.0,91.7,0.0,0.0,0.0,Boron,9.1,138
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Asanbani,362771,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,55.0,0.0,0.0,100.0,1,6.8,0.0,100.0,0.0,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Udalbani,362772,12.0,100.0,0.0,0.0,6,72.66666666666667,0.0,16.7,83.3,6,32.0,0.0,100.0,0.0,6,5.55,83.3,16.7,0.0,6,0.39166666666666666,0.0,0.0,83.3,0.0,0.0,0.0,Boron,0.0,72
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Surajyadi,362773,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,12
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Barajor,362774,23.0,70.6,23.5,5.9,17,64.76470588235294,0.0,47.1,52.9,17,34.705882352941174,0.0,88.2,11.8,17,5.499999999999999,86.7,13.3,0.0,15,0.4125,0.0,70.6,70.6,0.0,0.0,0.0,"Iron,Boron",0.0,199
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Bangaria,362775,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,100.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,12
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Machatanr,362783,12.0,100.0,0.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,100.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,12
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Nayaban Alias Pabratanr,362785,21.931818181818183,65.9,31.8,2.3,88,60.39772727272727,1.1,61.4,37.5,88,33.40909090909091,1.1,92.0,6.8,88,5.633333333333333,77.8,22.2,0.0,81,0.41609195402298843,1.1,89.8,67.0,0.0,0.0,1.1,"Iron,Boron",0.0,1044
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Shibbabudi,362802,24.887096774193548,56.5,40.3,3.2,62,61.064516129032256,0.0,61.3,38.7,62,32.516129032258064,1.6,95.2,3.2,62,5.759677419354839,69.4,30.6,0.0,62,0.42741935483870963,0.0,69.4,41.9,0.0,1.6,0.0,Iron,0.0,744
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Palkiri,362815,20.928571428571427,64.3,35.7,0.0,28,65.85714285714286,0.0,42.9,57.1,28,33.964285714285715,3.6,85.7,10.7,28,5.407142857142857,92.9,7.1,0.0,28,0.40535714285714286,17.2,17.2,50.0,0.0,0.0,0.0,Boron,0.0,340
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Amdiha,362817,12.0,100.0,0.0,0.0,5,66.6,0.0,40.0,60.0,5,32.0,0.0,100.0,0.0,5,5.3,100.0,0.0,0.0,5,0.35,0.0,0.0,100.0,0.0,0.0,0.0,Boron,0.0,60
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Narkarai,362821,12.0,100.0,0.0,0.0,1,20.0,100.0,0.0,0.0,1,18.0,100.0,0.0,0.0,1,6.8,0.0,100.0,0.0,1,0.9,0.0,0.0,100.0,0.0,0.0,100.0,"Boron,Sulphur",0.0,12
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Simulia,362825,26.8,44.6,53.8,1.5,65,55.4,0.0,83.1,16.9,65,33.06153846153846,0.0,95.4,4.6,65,5.7153846153846155,72.3,27.7,0.0,65,0.46615384615384614,1.5,100.0,58.5,0.0,0.0,0.0,"Iron,Boron",0.0,780
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Gurri,362827,17.263157894736842,78.9,21.1,0.0,57,65.59649122807018,0.0,43.9,56.1,57,31.913793103448278,3.4,94.8,1.7,58,5.80943396226415,66.0,34.0,0.0,53,0.3776785714285714,0.0,85.0,75.9,0.0,0.0,3.4,"Iron,Boron",0.0,684
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Banshgari,362829,23.3125,62.5,34.4,3.1,32,62.375,0.0,56.2,43.8,32,32.5625,6.2,87.5,6.2,32,5.783870967741936,67.7,32.3,0.0,31,0.44375,3.1,96.9,59.4,0.0,0.0,0.0,"Iron,Boron",0.0,383
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Babuigor,362830,25.5,66.7,25.0,8.3,12,55.333333333333336,0.0,83.3,16.7,12,37.75,0.0,75.0,25.0,12,5.55,83.3,16.7,0.0,12,0.4541666666666666,0.0,91.7,50.0,0.0,8.3,0.0,"Iron,Boron",0.0,144
2024-25,Jharkhand,Bokaro,322,Chandankiyari,3065,Galgaltanr,362831,20.333333333333332,66.7,33.3,0.0,9,59.666666666666664,0.0,66.7,33.3,9,32.0,0.0,100.0,0.0,9,6.133333333333334,44.4,55.6,0.0,9,0.37777777777777777,0.0,100.0,44.4,0.0,0.0,0.0,Iron,0.0,108
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Saharjuri,362834,20.333333333333332,66.7,33.3,0.0,21,63.38095238095238,0.0,52.4,47.6,21,29.761904761904763,23.8,71.4,4.8,21,5.514285714285713,85.7,14.3,0.0,21,0.4357142857142857,4.8,33.3,47.6,0.0,0.0,0.0,,0.0,251
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Lakshipur,362848,12.0,100.0,0.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.35,0.0,100.0,100.0,0.0,0.0,0.0,"Iron,Boron",0.0,12
2023-24,Jharkhand,Bokaro,322,Chandankiyari,3065,Gamarya,362852,12.0,100.0,0.0,0.0,8,73.75,0.0,12.5,87.5,8,32.0,0.0,100.0,0.0,8,5.4875,87.5,12.5,0.0,8,0.38125,12.5,100.0,62.5,0.0,12.5,0.0,"Iron,Boron",0.0,96
2024-25,Jharkhand,Lohardaga,336,Kisko,3194,Mahugaon,362855,30.220338983050848,27.1,72.9,0.0,59,48.11864406779661,13.6,81.4,5.1,59,28.35593220338983,28.8,69.5,1.7,59,6.062711864406779,49.2,50.8,0.0,59,0.561864406779661,0.0,0.0,45.8,0.0,0.0,6.8,,0.0,708
2024-25,Jharkhand,Lohardaga,336,Kisko,3194,Tetardanr,362856,30.75,25.0,75.0,0.0,4,35.5,50.0,50.0,0.0,4,25.0,50.0,50.0,0.0,4,6.8,0.0,100.0,0.0,4,0.6,0.0,0.0,25.0,0.0,0.0,0.0,,0.0,48
2024-25,Jharkhand,Lohardaga,336,Kisko,3194,Barchorgain,362857,31.444444444444443,22.2,77.8,0.0,9,51.0,0.0,100.0,0.0,9,27.333333333333332,33.3,66.7,0.0,9,6.3,33.3,66.7,0.0,9,0.5722222222222222,0.0,0.0,22.2,0.0,0.0,55.6,Sulphur,0.0,108
2024-25,Jharkhand,Lohardaga,336,Kisko,3194,Jogiara,362858,25.0,48.0,52.0,0.0,75,63.42666666666667,8.0,34.7,57.3,75,29.2,20.0,80.0,0.0,75,6.22,38.7,61.3,0.0,75,0.6386666666666666,4.0,1.3,40.0,0.0,0.0,8.0,,0.0,884
2024-25,Jharkhand,Lohardaga,336,Kisko,3194,Agardih,362859,33.0,16.0,84.0,0.0,25,52.88,4.0,84.0,12.0,25,28.64,24.0,76.0,0.0,25,6.32,32.0,68.0,0.0,25,0.58,4.0,0.0,12.0,0.0,0.0,52.0,Sulphur,0.0,300
